269.00000	60.61176	50.94412	89.90422
270.00000	60.41590	51.85288	87.67169
271.00000	58.99398	51.78304	87.10843
272.00000	57.45230	52.73898	86.56985
273.00000	61.09342	50.95361	87.83398
274.00000	59.36501	51.64361	87.50821
275.00000	57.76495	51.23430	87.19855
276.00000	58.57258	51.12371	87.58906
277.00000	59.75209	51.71465	86.21524
278.00000	59.34264	50.80689	88.10934
279.00000	60.04702	51.76640	85.78910
280.00000	60.48825	52.54920	86.76196
281.00000	59.16328	49.30238	88.13476
282.00000	62.00122	51.05675	86.71404
283.00000	60.30176	52.71776	85.59395
284.00000	58.93122	53.18882	85.33212
285.00000	59.31944	50.11524	85.99014
286.00000	60.64014	49.54314	85.79797
287.00000	60.89094	49.54919	85.98247
288.00000	61.80113	51.74113	84.66084
289.00000	59.32087	50.17748	84.78970
290.00000	60.99025	49.99258	84.55724
291.00000	61.28377	50.57481	85.54906
292.00000	59.67033	49.67436	85.53286
293.00000	61.51760	49.61236	85.65975
294.00000	59.80209	50.17617	83.89951
295.00000	63.45630	48.78977	85.22603
296.00000	60.95771	50.73840	85.63206
297.00000	61.26044	49.61902	84.97910
298.00000	60.55993	49.41375	84.53272
299.00000	60.14618	48.61611	84.36810
300.00000	59.36892	49.39307	83.23888
301.00000	61.32390	49.46943	84.11900
302.00000	58.93126	49.60340	84.50876
303.00000	64.60095	49.57245	83.68446
304.00000	61.62360	48.62390	82.55344
305.00000	61.24865	49.30139	82.39597
306.00000	63.04055	49.50023	84.01653
307.00000	62.92719	48.46483	82.84518
308.00000	62.20202	48.37679	82.24290
309.00000	65.02549	49.08495	82.59093
310.00000	61.19496	48.24451	82.99628
311.00000	61.54785	48.92540	83.50697
312.00000	61.46401	48.36615	82.55406
313.00000	59.72071	49.75374	82.55214
314.00000	60.54376	49.41088	82.38174
315.00000	61.12294	49.40137	82.20206
316.00000	62.22911	48.98144	82.60649
317.00000	61.25404	47.22962	81.80126
318.00000	63.88513	48.98752	81.29365
319.00000	65.76236	48.17984	81.60542
320.00000	72.21030	47.79865	80.64957
321.00000	65.64510	48.34992	81.72414
322.00000	63.94904	49.44738	85.06715
323.00000	61.31194	48.47280	82.89586
324.00000	60.76121	49.25964	81.14797
325.00000	60.33490	48.24552	80.51978
326.00000	62.22912	48.00822	81.19201
327.00000	60.75692	47.88009	81.08495
328.00000	59.92135	47.56922	82.93912
329.00000	61.18056	49.52976	81.92748
330.00000	60.13294	48.90474	80.78836
331.00000	62.90237	50.17155	79.27599
332.00000	58.92423	48.15567	81.36726
333.00000	60.46210	48.62121	80.91604
334.00000	61.67115	48.16364	79.70076
335.00000	65.96102	46.97388	79.65596
336.00000	64.99931	47.38979	81.14388
337.00000	64.67883	48.82511	81.60738
338.00000	66.87533	47.40091	79.53106
339.00000	64.48737	47.12322	80.06179
340.00000	61.16945	48.22078	79.74120
341.00000	61.10692	47.91784	80.67064
342.00000	60.97921	47.74299	78.64413
343.00000	59.34084	48.17601	80.76732
344.00000	59.84126	47.08022	79.96446
345.00000	60.64065	47.77021	78.14811
346.00000	61.14948	47.04141	78.75978
347.00000	60.06189	47.33670	78.49477
348.00000	64.55235	47.36871	78.68827
349.00000	60.54944	47.17503	79.97427
350.00000	59.86940	48.55879	78.90717
351.00000	65.13578	47.54585	77.68094
352.00000	59.43422	47.69591	79.31022
353.00000	57.58654	46.38726	77.95200
354.00000	58.96515	48.01743	78.07716
355.00000	61.09370	47.05037	77.94475
356.00000	60.02483	47.44514	78.28333
357.00000	59.53398	46.44759	77.38673
358.00000	59.80278	45.67217	77.01399
359.00000	57.95036	48.15947	78.60552
360.00000	57.61244	46.89870	78.34822
361.00000	56.95116	45.85020	76.61288
362.00000	57.65875	46.24426	76.65891
363.00000	59.26476	47.24057	76.49797
364.00000	57.48133	46.58198	78.79504
365.00000	59.40590	46.98844	79.09219
366.00000	57.24788	47.01564	78.67293
367.00000	56.96100	45.72570	76.87653
368.00000	58.47361	46.01845	76.14360
369.00000	62.09317	47.75867	76.71755
370.00000	69.18155	47.04655	75.93415
371.00000	58.30589	47.07538	77.06544
372.00000	57.94675	45.66391	77.16205
373.00000	59.83674	46.22273	77.47156
374.00000	59.05900	46.92329	76.24503
375.00000	59.77491	45.28500	76.74976
376.00000	58.77573	46.11437	76.92162
377.00000	59.29893	45.91679	77.07749
378.00000	58.38292	44.98053	77.28902
379.00000	58.27557	44.98683	76.77104
380.00000	56.77835	45.45900	74.85323
381.00000	61.42343	45.32055	75.49590
382.00000	61.12127	46.18816	76.45072
383.00000	60.37357	44.95074	77.36910
384.00000	64.81185	45.44208	74.87141
385.00000	59.30154	45.53292	76.51602
386.00000	59.22469	47.22620	76.58327
387.00000	57.67820	46.21171	76.88093
388.00000	58.18379	45.84518	75.27453
389.00000	57.05549	48.07418	75.57295
390.00000	58.19486	46.54901	75.33113
391.00000	56.12624	45.34098	75.67168
392.00000	59.64887	44.56438	73.35927
393.00000	57.99903	46.98743	74.15755
394.00000	58.12308	44.62461	76.48165
395.00000	59.39148	46.34410	74.41600
396.00000	56.68934	45.87828	75.21278
397.00000	56.51152	46.18975	74.24908
398.00000	56.43471	46.05328	73.82757
399.00000	56.45491	45.96533	76.20003
400.00000	56.61191	44.71884	74.61315
401.00000	55.38475	45.39357	76.94185
402.00000	56.50331	45.79507	73.54708
403.00000	56.64368	45.13583	75.42413
404.00000	56.30269	44.63361	75.12624
405.00000	55.88299	44.41408	73.80450
406.00000	55.61335	45.84011	74.86285
407.00000	57.49849	44.97794	73.41250
408.00000	58.67290	45.68278	73.60911
409.00000	57.38284	45.42969	73.55798
410.00000	57.15726	45.75265	73.66475
411.00000	59.97133	45.33659	73.28490
412.00000	55.15653	46.51004	73.30137
413.00000	57.07893	44.29255	75.14599
414.00000	56.03910	44.62577	73.69087
415.00000	54.26468	43.86002	72.93489
416.00000	57.38981	43.69688	72.88384
417.00000	55.71522	44.31691	74.19555
418.00000	56.03985	44.43591	74.03780
419.00000	56.52480	45.20354	73.29256
420.00000	55.89985	45.93149	72.17487
421.00000	57.14884	46.50540	72.81558
422.00000	56.33735	44.66990	73.21220
423.00000	54.96141	44.21484	72.40959
424.00000	55.94567	43.98979	74.99903
425.00000	55.56515	44.79028	74.21813
426.00000	56.03287	45.30126	71.92365
427.00000	55.33306	43.65668	72.73576
428.00000	55.99856	44.06741	72.22997
429.00000	55.51986	44.11133	72.37036
430.00000	55.14683	45.24152	72.67681
431.00000	56.68359	44.60160	74.28558
432.00000	54.39259	45.59569	71.88494
433.00000	55.84830	45.87512	72.45900
434.00000	55.83924	44.83590	71.96910
435.00000	55.17751	43.77958	72.05624
436.00000	54.73935	43.25391	73.00001
437.00000	55.21301	42.81381	72.65977
438.00000	56.97524	43.40765	73.10754
439.00000	58.66519	44.48212	71.42313
440.00000	55.15044	44.27318	71.48172
441.00000	54.15253	43.93771	72.19389
442.00000	54.79951	44.92625	70.98587
443.00000	55.38171	43.37213	73.13119
444.00000	55.63311	44.84900	71.18496
445.00000	56.25623	45.83071	70.50505
446.00000	53.87318	43.36265	72.01035
447.00000	56.39016	43.19436	72.55860
448.00000	54.96264	43.59656	72.42988
449.00000	54.36762	45.22562	70.73360
450.00000	53.46447	44.70585	71.43982
451.00000	55.70673	44.93559	72.23977
452.00000	55.37857	42.95340	71.72984
453.00000	56.70001	46.27627	70.99135
454.00000	57.33001	43.93540	71.03682
455.00000	55.54596	43.39951	71.88177
456.00000	55.23653	43.35959	71.47749
457.00000	55.28710	42.42660	69.82363
458.00000	54.53247	43.46288	71.53367
459.00000	56.68834	43.52227	72.64537
460.00000	57.51180	43.64217	70.69543
461.00000	58.76865	43.12155	70.37004
462.00000	56.24577	43.42463	70.88850
463.00000	56.24788	43.90126	71.07538
464.00000	55.06404	43.84027	70.79861
465.00000	53.54489	42.71740	70.78137
466.00000	53.56901	42.95840	71.20925
467.00000	53.90203	43.63848	70.49953
468.00000	54.11913	42.76907	69.54887
469.00000	54.07265	43.40937	71.26961
470.00000	55.58142	43.18488	71.16389
471.00000	56.38294	44.17282	70.70119
472.00000	55.64956	43.28017	70.57554
473.00000	57.74807	44.86504	71.01328
474.00000	56.98595	42.25611	70.28831
475.00000	56.38115	42.94280	71.24182
476.00000	55.19716	42.88320	70.14299
477.00000	55.88958	43.39009	69.18400
478.00000	55.54832	41.34824	70.01209
479.00000	56.13359	42.89445	70.70992
480.00000	55.18040	43.96996	69.66434
481.00000	56.52719	42.73053	69.33344
482.00000	55.26893	42.62849	71.70967
483.00000	55.15661	42.36596	69.31979
484.00000	55.49557	44.88614	70.28428
485.00000	59.79305	43.96817	70.05500
486.00000	54.32577	42.98436	68.67099
487.00000	54.33295	42.39382	68.76738
488.00000	54.77870	42.61476	70.43808
489.00000	53.18651	41.76559	70.89954
490.00000	53.21959	42.71207	70.05896
491.00000	54.47886	42.35595	69.19860
492.00000	55.10370	42.59251	69.85088
493.00000	53.52488	42.73917	69.66871
494.00000	53.80508	42.31881	70.53788
495.00000	54.26515	41.83906	68.20020
496.00000	53.91968	43.28786	68.30324
497.00000	55.03838	42.55598	69.18906
498.00000	55.21472	43.40346	68.26622
499.00000	55.78769	41.92746	68.60915
500.00000	56.41263	43.69890	68.73828
501.00000	55.55465	42.10377	70.21470
502.00000	56.15261	41.37207	67.77023
503.00000	59.33187	42.50845	68.47653
504.00000	59.34964	42.48235	69.17172
505.00000	60.34207	42.12570	68.24776
506.00000	63.90137	42.38343	69.08873
507.00000	59.39289	41.79379	68.87791
508.00000	57.45903	42.48983	66.99149
509.00000	54.28195	42.81228	67.47050
510.00000	57.54377	44.04287	69.03138
511.00000	55.11111	41.63831	68.55557
512.00000	56.11448	41.28237	67.61957
513.00000	54.62357	40.95185	67.48026
514.00000	55.44475	40.69314	68.78476
515.00000	54.78921	41.48216	67.91839
516.00000	56.46724	43.03067	68.52636
517.00000	55.63356	43.34701	68.41580
518.00000	60.42883	41.34862	67.27521
519.00000	56.25956	42.32384	67.82150
520.00000	56.81086	41.77394	68.21484
521.00000	54.80090	41.73205	67.97765
522.00000	53.89007	43.00483	68.47022
523.00000	55.16703	42.43787	68.88337
524.00000	55.61898	42.62157	67.68990
525.00000	57.37222	42.01827	68.77946
526.00000	56.36648	40.99115	66.55949
527.00000	56.04008	41.09847	66.81020
528.00000	54.30534	40.73174	68.26255
529.00000	55.87734	44.17690	67.30116
530.00000	55.17478	42.32371	67.08415
531.00000	55.23239	40.93282	68.81609
532.00000	55.85885	41.01853	70.02779
533.00000	54.12276	42.76186	67.99757
534.00000	53.78527	41.39246	66.74279
535.00000	56.10799	41.01140	67.85907
536.00000	56.54193	42.13185	67.56498
537.00000	54.10621	42.29320	67.12757
538.00000	53.97168	41.75723	66.47124
539.00000	57.33224	41.35086	67.22027
540.00000	58.70819	41.43771	67.13467
541.00000	57.99305	41.29070	69.01888
542.00000	59.54820	41.14350	67.39472
543.00000	56.68403	40.44823	66.20766
544.00000	55.59087	41.33450	67.90247
545.00000	53.19162	41.01387	67.45556
546.00000	55.35006	42.50314	66.11810
547.00000	55.75994	41.42501	68.05473
548.00000	55.11309	42.20530	68.86516
549.00000	60.75201	40.80083	67.32899
550.00000	59.48919	41.19326	67.51316
551.00000	57.69876	41.49382	66.11333
552.00000	60.12114	41.69831	65.93939
553.00000	62.47228	42.07277	66.09073
554.00000	59.31179	40.28904	65.55085
555.00000	57.49795	41.40412	66.95105
556.00000	55.80263	40.51737	66.38727
557.00000	58.98209	42.83751	65.88502
558.00000	62.99970	40.61243	66.59586
559.00000	56.45783	40.89058	66.42094
560.00000	57.53278	40.20683	66.05262
561.00000	62.25506	40.50303	67.02662
562.00000	59.60178	40.94047	66.15195
563.00000	57.53391	40.19793	65.09687
564.00000	57.09847	41.87512	66.38777
565.00000	56.43604	40.63580	65.50413
566.00000	57.12954	40.71327	66.02325
567.00000	60.04429	41.02153	66.63673
568.00000	59.61805	41.96970	67.21127
569.00000	60.48388	39.85554	67.75288
570.00000	57.58173	41.34006	65.80885
571.00000	56.19648	42.38885	66.69917
572.00000	57.95002	41.24361	65.27859
573.00000	58.95541	39.60221	66.05708
574.00000	62.46189	40.15853	65.20670
575.00000	61.50959	40.49007	65.49913
576.00000	58.02635	41.11844	65.97210
577.00000	56.48011	41.57036	67.25768
578.00000	55.58045	44.90749	65.75864
579.00000	59.22238	42.06916	67.45486
580.00000	56.83096	43.07264	64.93200
581.00000	59.13865	41.76109	64.65059
582.00000	55.11817	40.13118	65.72183
583.00000	55.95289	40.49508	65.24416
584.00000	84.50036	41.10165	65.14769
585.00000	83.76359	39.60310	67.89423
586.00000	76.54501	39.85144	65.57198
587.00000	73.80743	39.22107	67.12104
588.00000	70.75351	41.99578	65.82366
589.00000	68.18591	40.38162	65.07042
590.00000	66.84837	42.03937	64.78822
591.00000	64.93839	40.90218	64.89874
592.00000	64.08895	39.63509	65.14368
593.00000	64.45983	40.21612	65.26891
594.00000	62.48312	42.26013	67.13081
595.00000	63.35993	39.86520	65.11282
596.00000	64.78281	39.64699	64.04258
597.00000	65.66395	40.34465	65.95267
598.00000	64.59176	39.80639	64.69018
599.00000	65.46360	39.41431	64.56580
600.00000	63.12227	40.28789	64.79578
601.00000	58.69455	39.88498	65.13229
602.00000	57.81451	40.64938	65.46297
603.00000	60.21215	39.44978	64.56754
604.00000	61.47218	41.49446	66.53421
605.00000	59.13402	40.06236	64.12258
606.00000	59.43061	40.56723	65.44562
607.00000	58.79608	40.04910	64.67126
608.00000	60.14843	40.34657	65.15324
609.00000	58.35011	39.75691	64.17883
610.00000	57.45219	39.79188	64.62678
611.00000	56.07087	39.70673	66.33993
612.00000	57.24780	39.91625	64.37320
613.00000	57.16168	39.61251	65.71024
614.00000	57.42730	40.68402	64.63493
615.00000	59.14223	39.80494	66.19363
616.00000	61.87385	39.83471	64.73500
617.00000	59.54527	40.65413	64.31123
618.00000	61.12579	41.15704	64.16225
619.00000	60.54361	39.96762	63.64260
620.00000	58.21809	40.60462	64.94958
621.00000	57.72371	38.83502	63.56779
622.00000	61.81668	39.19040	64.91763
623.00000	59.14626	41.04974	63.55038
624.00000	57.15282	38.69466	64.22740
625.00000	56.15203	38.72171	65.36189
626.00000	57.19957	39.62760	64.73161
627.00000	58.30043	39.64299	64.99239
628.00000	58.21279	39.13338	64.22945
629.00000	57.89403	39.92621	64.61462
630.00000	57.26886	40.06895	64.43327
631.00000	54.89935	40.14180	64.08691
632.00000	55.80297	39.25309	63.64271
633.00000	55.23075	38.92823	63.95520
634.00000	54.34982	40.09382	63.83492
635.00000	57.01284	40.89455	63.70202
636.00000	58.25051	38.63855	63.85123
637.00000	55.68359	38.97232	64.85683
638.00000	86.28263	39.33723	63.55799
639.00000	76.59983	39.41303	64.40633
640.00000	65.78773	41.15218	63.64427
641.00000	58.37095	38.72262	64.30308
642.00000	56.66134	40.74656	64.17351
643.00000	62.23106	38.42215	62.76255
644.00000	58.59282	38.43679	64.74708
645.00000	55.67318	38.68775	65.81635
646.00000	55.69345	38.97765	63.42978
647.00000	55.08907	40.09045	63.75848
648.00000	55.20091	39.58673	63.07776
649.00000	54.42988	39.17355	63.30988
650.00000	55.71031	38.79434	62.79047
651.00000	56.65876	39.32428	64.01360
652.00000	55.57537	40.19917	65.12050
653.00000	55.17248	39.15239	64.41335
654.00000	54.91368	38.38027	62.79984
655.00000	54.24413	39.66938	63.85896
656.00000	55.93454	38.49131	62.72718
657.00000	55.41575	39.21952	62.79205
658.00000	56.13639	39.55692	63.38038
659.00000	55.87071	38.67804	63.78592
660.00000	54.74034	39.11131	62.50722
661.00000	55.16287	39.31199	64.10252
662.00000	55.39715	38.49693	64.87456
663.00000	53.72309	38.70583	63.39683
664.00000	53.75521	38.87584	63.47672
665.00000	53.77381	39.43739	66.47852
666.00000	54.07231	38.27225	62.74746
667.00000	52.10879	39.27655	63.57530
668.00000	53.48927	39.98515	63.80328
669.00000	52.63288	39.10223	63.35553
670.00000	53.30568	38.84330	62.70257
671.00000	53.63848	38.45506	63.19687
672.00000	53.48020	39.66403	63.70255
673.00000	53.41087	39.27702	64.37457
674.00000	56.90209	40.03213	62.98684
675.00000	67.62640	39.07495	62.85056
676.00000	59.63701	39.34269	63.07594
677.00000	53.85885	40.18012	62.69434
678.00000	55.18832	39.04812	62.08801
679.00000	53.26752	38.50842	63.19072
680.00000	53.76702	38.51158	63.78789
681.00000	53.72362	39.04952	63.08941
682.00000	52.59403	39.42070	64.88770
683.00000	53.56893	38.81008	62.65683
684.00000	52.64959	38.11485	62.03098
685.00000	52.53333	39.45503	62.25198
686.00000	52.21318	39.34214	63.23948
687.00000	52.16354	37.93297	62.10405
688.00000	51.71121	37.68418	62.09640
689.00000	52.47887	41.27012	62.45234
690.00000	52.81002	40.92979	62.12869
691.00000	51.52711	39.27764	62.19125
692.00000	52.20997	39.51472	65.07858
693.00000	54.13546	40.60427	63.19091
694.00000	55.29398	38.59097	61.79186
695.00000	59.11548	38.17266	62.70266
696.00000	53.01881	40.85557	63.02487
697.00000	52.43890	38.10345	62.05423
698.00000	52.04664	38.58387	62.17675
